Freq.	V(n003)
1.85088558438842e+003	(-6.39628601755594e-005dB,-2.19884127937681e-001°)
1.85216896524730e+003	(-6.40515923634014e-005dB,-2.20036591336663e-001°)
1.85345323598639e+003	(-6.41404476436740e-005dB,-2.20189160448734e-001°)
1.85473839722270e+003	(-6.42294261889968e-005dB,-2.20341835347190e-001°)
1.85602444957370e+003	(-6.43185281671678e-005dB,-2.20494616105371e-001°)
1.85731139365728e+003	(-6.44077537508068e-005dB,-2.20647502796678e-001°)
1.85859923009175e+003	(-6.44971031125334e-005dB,-2.20800495494557e-001°)
1.85988795949586e+003	(-6.45865764230386e-005dB,-2.20953594272498e-001°)
1.86117758248878e+003	(-6.46761738520494e-005dB,-2.21106799204055e-001°)
1.86246809969011e+003	(-6.47658955741139e-005dB,-2.21260110362830e-001°)
1.86375951171989e+003	(-6.48557417608877e-005dB,-2.21413527822462e-001°)
1.86505181919858e+003	(-6.49457125869192e-005dB,-2.21567051656665e-001°)
1.86634502274708e+003	(-6.50358082228995e-005dB,-2.21720681939182e-001°)
1.86763912298670e+003	(-6.51260288433771e-005dB,-2.21874418743819e-001°)
1.86893412053921e+003	(-6.52163746180787e-005dB,-2.22028262144434e-001°)
1.87023001602678e+003	(-6.53068457283033e-005dB,-2.22182212214924e-001°)
1.87152681007203e+003	(-6.53974423418489e-005dB,-2.22336269029253e-001°)
1.87282450329802e+003	(-6.54881646332641e-005dB,-2.22490432661431e-001°)
1.87412309632822e+003	(-6.55790127770974e-005dB,-2.22644703185511e-001°)
1.87542258978655e+003	(-6.56699869498260e-005dB,-2.22799080675606e-001°)
1.87672298429735e+003	(-6.57610873231055e-005dB,-2.22953565205876e-001°)
1.87802428048540e+003	(-6.58523140763061e-005dB,-2.23108156850541e-001°)
1.87932647897591e+003	(-6.59436673820477e-005dB,-2.23262855683862e-001°)
1.88062958039452e+003	(-6.60351474158433e-005dB,-2.23417661780159e-001°)
1.88193358536733e+003	(-6.61267543532057e-005dB,-2.23572575213787e-001°)
1.88323849452083e+003	(-6.62184883696480e-005dB,-2.23727596059186e-001°)
1.88454430848198e+003	(-6.63103496474334e-005dB,-2.23882724390813e-001°)
1.88585102787816e+003	(-6.64023383533959e-005dB,-2.24037960283198e-001°)
1.88715865333719e+003	(-6.64944546726918e-005dB,-2.24193303810902e-001°)
1.88846718548731e+003	(-6.65866987769769e-005dB,-2.24348755048570e-001°)
1.88977662495722e+003	(-6.66790708475501e-005dB,-2.24504314070865e-001°)
1.89108697237605e+003	(-6.67715710551028e-005dB,-2.24659980952529e-001°)
1.89239822837334e+003	(-6.68641995857557e-005dB,-2.24815755768337e-001°)
1.89371039357911e+003	(-6.69569566140575e-005dB,-2.24971638593119e-001°)
1.89502346862377e+003	(-6.70498423193787e-005dB,-2.25127629501763e-001°)
1.89633745413821e+003	(-6.71428568772324e-005dB,-2.25283728569203e-001°)
1.89765235075373e+003	(-6.72360004660246e-005dB,-2.25439935870439e-001°)
1.89896815910208e+003	(-6.73292732680187e-005dB,-2.25596251480497e-001°)
1.90028487981545e+003	(-6.74226754645140e-005dB,-2.25752675474481e-001°)
1.90160251352644e+003	(-6.75162072281306e-005dB,-2.25909207927532e-001°)
1.90292106086813e+003	(-6.76098687430606e-005dB,-2.26065848914851e-001°)
1.90424052247402e+003	(-6.77036601886745e-005dB,-2.26222598511678e-001°)
1.90556089897804e+003	(-6.77975817453072e-005dB,-2.26379456793323e-001°)
1.90688219101458e+003	(-6.78916335923292e-005dB,-2.26536423835137e-001°)
1.90820439921844e+003	(-6.79858159110398e-005dB,-2.26693499712522e-001°)
1.90952752422490e+003	(-6.80801288837024e-005dB,-2.26850684500947e-001°)
1.91085156666965e+003	(-6.81745726896877e-005dB,-2.27007978275909e-001°)
1.91217652718884e+003	(-6.82691475122236e-005dB,-2.27165381112984e-001°)
1.91350240641903e+003	(-6.83638535306807e-005dB,-2.27322893087780e-001°)
1.91482920499726e+003	(-6.84586909292512e-005dB,-2.27480514275961e-001°)
1.91615692356099e+003	(-6.85536598911632e-005dB,-2.27638244753248e-001°)
1.91748556274812e+003	(-6.86487605948230e-005dB,-2.27796084595420e-001°)
1.91881512319701e+003	(-6.87439932253872e-005dB,-2.27954033878299e-001°)
1.92014560554645e+003	(-6.88393579680125e-005dB,-2.28112092677762e-001°)
1.92147701043566e+003	(-6.89348550011052e-005dB,-2.28270261069742e-001°)
1.92280933850434e+003	(-6.90304845136795e-005dB,-2.28428539130213e-001°)
1.92414259039259e+003	(-6.91262466851060e-005dB,-2.28586926935216e-001°)
1.92547676674098e+003	(-6.92221417024700e-005dB,-2.28745424560851e-001°)
1.92681186819053e+003	(-6.93181697480355e-005dB,-2.28904032083234e-001°)
1.92814789538269e+003	(-6.94143310059947e-005dB,-2.29062749578582e-001°)
1.92948484895935e+003	(-6.95106256624688e-005dB,-2.29221577123127e-001°)
1.93082272956286e+003	(-6.96070539026147e-005dB,-2.29380514793179e-001°)
1.93216153783600e+003	(-6.97036159096604e-005dB,-2.29539562665078e-001°)
1.93350127442202e+003	(-6.98003118726201e-005dB,-2.29698720815241e-001°)
1.93484193996458e+003	(-6.98971419747220e-005dB,-2.29857989320120e-001°)
1.93618353510783e+003	(-6.99941064020872e-005dB,-2.30017368256231e-001°)
1.93752606049633e+003	(-7.00912053427656e-005dB,-2.30176857700135e-001°)
1.93886951677510e+003	(-7.01884389809499e-005dB,-2.30336457728442e-001°)
1.94021390458961e+003	(-7.02858075056541e-005dB,-2.30496168417833e-001°)
1.94155922458578e+003	(-7.03833111039640e-005dB,-2.30655989845031e-001°)
1.94290547740997e+003	(-7.04809499620007e-005dB,-2.30815922086804e-001°)
1.94425266370898e+003	(-7.05787242678142e-005dB,-2.30975965219993e-001°)
1.94560078413009e+003	(-7.06766342094544e-005dB,-2.31136119321470e-001°)
1.94694983932099e+003	(-7.07746799759358e-005dB,-2.31296384468178e-001°)
1.94829982992985e+003	(-7.08728617533795e-005dB,-2.31456760737112e-001°)
1.94965075660527e+003	(-7.09711797317643e-005dB,-2.31617248205307e-001°)
1.95100261999631e+003	(-7.10696340991401e-005dB,-2.31777846949861e-001°)
1.95235542075248e+003	(-7.11682250503075e-005dB,-2.31938557047926e-001°)
1.95370915952373e+003	(-7.12669527665660e-005dB,-2.32099378576708e-001°)
1.95506383696047e+003	(-7.13658174427161e-005dB,-2.32260311613454e-001°)
1.95641945371357e+003	(-7.14648192639148e-005dB,-2.32421356235485e-001°)
1.95777601043432e+003	(-7.15639584268913e-005dB,-2.32582512520158e-001°)
1.95913350777450e+003	(-7.16632351168027e-005dB,-2.32743780544900e-001°)
1.96049194638631e+003	(-7.17626495274851e-005dB,-2.32905160387175e-001°)
1.96185132692243e+003	(-7.18622018508460e-005dB,-2.33066652124513e-001°)
1.96321165003596e+003	(-7.19618922739712e-005dB,-2.33228255834486e-001°)
1.96457291638049e+003	(-7.20617209916612e-005dB,-2.33389971594728e-001°)
1.96593512661003e+003	(-7.21616881948592e-005dB,-2.33551799482932e-001°)
1.96729828137907e+003	(-7.22617940754729e-005dB,-2.33713739576837e-001°)
1.96866238134253e+003	(-7.23620388254096e-005dB,-2.33875791954232e-001°)
1.97002742715581e+003	(-7.24624226423631e-005dB,-2.34037956692962e-001°)
1.97139341947474e+003	(-7.25629457124548e-005dB,-2.34200233870944e-001°)
1.97276035895562e+003	(-7.26636082314498e-005dB,-2.34362623566122e-001°)
1.97412824625520e+003	(-7.27644103902914e-005dB,-2.34525125856511e-001°)
1.97549708203068e+003	(-7.28653523876374e-005dB,-2.34687740820172e-001°)
1.97686686693972e+003	(-7.29664344163599e-005dB,-2.34850468535227e-001°)
1.97823760164045e+003	(-7.30676566674023e-005dB,-2.35013309079845e-001°)
1.97960928679143e+003	(-7.31690193374939e-005dB,-2.35176262532259e-001°)
1.98098192305170e+003	(-7.32705226223997e-005dB,-2.35339328970738e-001°)
1.98235551108074e+003	(-7.33721667120989e-005dB,-2.35502508473628e-001°)
1.98373005153851e+003	(-7.34739518119997e-005dB,-2.35665801119318e-001°)
1.98510554508539e+003	(-7.35758781043666e-005dB,-2.35829206986240e-001°)
1.98648199238225e+003	(-7.36779457984655e-005dB,-2.35992726152910e-001°)
1.98785939409041e+003	(-7.37801550784894e-005dB,-2.36156358697869e-001°)
1.98923775087164e+003	(-7.38825061508111e-005dB,-2.36320104699729e-001°)
1.99061706338819e+003	(-7.39849992063741e-005dB,-2.36483964237144e-001°)
1.99199733230274e+003	(-7.40876344438367e-005dB,-2.36647937388841e-001°)
1.99337855827846e+003	(-7.41904120599282e-005dB,-2.36812024233583e-001°)
1.99476074197894e+003	(-7.42933322513783e-005dB,-2.36976224850193e-001°)
1.99614388406828e+003	(-7.43963952178096e-005dB,-2.37140539317559e-001°)
1.99752798521100e+003	(-7.44996011588446e-005dB,-2.37304967714615e-001°)
1.99891304607210e+003	(-7.46029502683198e-005dB,-2.37469510120341e-001°)
2.00029906731704e+003	(-7.47064427468223e-005dB,-2.37634166613790e-001°)
2.00168604961173e+003	(-7.48100787910816e-005dB,-2.37798937274055e-001°)
2.00307399362255e+003	(-7.49138586074708e-005dB,-2.37963822180302e-001°)
2.00446290001635e+003	(-7.50177823878979e-005dB,-2.38128821411720e-001°)
2.00585276946043e+003	(-7.51218503339141e-005dB,-2.38293935047587e-001°)
2.00724360262255e+003	(-7.52260626470709e-005dB,-2.38459163167216e-001°)
2.00863540017096e+003	(-7.53304195269909e-005dB,-2.38624505849982e-001°)
2.01002816277433e+003	(-7.54349211742613e-005dB,-2.38789963175312e-001°)
2.01142189110184e+003	(-7.55395677894691e-005dB,-2.38955535222694e-001°)
2.01281658582309e+003	(-7.56443595741657e-005dB,-2.39121222071656e-001°)
2.01421224760817e+003	(-7.57492967308670e-005dB,-2.39287023801802e-001°)
2.01560887712764e+003	(-7.58543794553383e-005dB,-2.39452940492773e-001°)
2.01700647505250e+003	(-7.59596079578103e-005dB,-2.39618972224285e-001°)
2.01840504205425e+003	(-7.60649824330840e-005dB,-2.39785119076085e-001°)
2.01980457880482e+003	(-7.61705030884970e-005dB,-2.39951381127993e-001°)
2.02120508597663e+003	(-7.62761701275295e-005dB,-2.40117758459877e-001°)
2.02260656424255e+003	(-7.63819837478757e-005dB,-2.40284251151661e-001°)
2.02400901427593e+003	(-7.64879441597662e-005dB,-2.40450859283334e-001°)
2.02541243675058e+003	(-7.65940515618596e-005dB,-2.40617582934927e-001°)
2.02681683234077e+003	(-7.67003061576362e-005dB,-2.40784422186523e-001°)
2.02822220172127e+003	(-7.68067081544336e-005dB,-2.40951377118281e-001°)
2.02962854556727e+003	(-7.69132577566964e-005dB,-2.41118447810402e-001°)
2.03103586455446e+003	(-7.70199551659764e-005dB,-2.41285634343135e-001°)
2.03244415935899e+003	(-7.71268005915398e-005dB,-2.41452936796801e-001°)
2.03385343065749e+003	(-7.72337942330097e-005dB,-2.41620355251779e-001°)
2.03526367912703e+003	(-7.73409363006170e-005dB,-2.41787889788477e-001°)
2.03667490544519e+003	(-7.74482270016991e-005dB,-2.41955540487384e-001°)
2.03808711028997e+003	(-7.75556665368437e-005dB,-2.42123307429037e-001°)
2.03950029433990e+003	(-7.76632551143528e-005dB,-2.42291190694024e-001°)
2.04091445827392e+003	(-7.77709929473502e-005dB,-2.42459190362997e-001°)
2.04232960277149e+003	(-7.78788802325661e-005dB,-2.42627306516664e-001°)
2.04374572851251e+003	(-7.79869171840887e-005dB,-2.42795539235786e-001°)
2.04516283617736e+003	(-7.80951040073271e-005dB,-2.42963888601175e-001°)
2.04658092644690e+003	(-7.82034409096191e-005dB,-2.43132354693697e-001°)
2.04800000000246e+003	(-7.83119281011958e-005dB,-2.43300937594294e-001°)
2.04942005752583e+003	(-7.84205657903593e-005dB,-2.43469637383937e-001°)
2.05084109969928e+003	(-7.85293541863763e-005dB,-2.43638454143677e-001°)
2.05226312720555e+003	(-7.86382934946559e-005dB,-2.43807387954606e-001°)
2.05368614072787e+003	(-7.87473839263936e-005dB,-2.43976438897879e-001°)
2.05511014094993e+003	(-7.88566256918204e-005dB,-2.44145607054704e-001°)
2.05653512855589e+003	(-7.89660190011671e-005dB,-2.44314892506346e-001°)
2.05796110423039e+003	(-7.90755640665935e-005dB,-2.44484295334129e-001°)
2.05938806865854e+003	(-7.91852610954377e-005dB,-2.44653815619430e-001°)
2.06081602252593e+003	(-7.92951102979308e-005dB,-2.44823453443680e-001°)
2.06224496651864e+003	(-7.94051118862324e-005dB,-2.44993208888383e-001°)
2.06367490132319e+003	(-7.95152660715380e-005dB,-2.45163082035071e-001°)
2.06510582762661e+003	(-7.96255730689005e-005dB,-2.45333072965352e-001°)
2.06653774611639e+003	(-7.97360330856579e-005dB,-2.45503181760892e-001°)
2.06797065748050e+003	(-7.98466463378275e-005dB,-2.45673408503406e-001°)
2.06940456240738e+003	(-7.99574130317829e-005dB,-2.45843753274664e-001°)
2.07083946158596e+003	(-8.00683333893276e-005dB,-2.46014216156503e-001°)
2.07227535570564e+003	(-8.01794076149067e-005dB,-2.46184797230807e-001°)
2.07371224545630e+003	(-8.02906359283947e-005dB,-2.46355496579525e-001°)
2.07515013152830e+003	(-8.04020185400230e-005dB,-2.46526314284649e-001°)
2.07658901461248e+003	(-8.05135556687019e-005dB,-2.46697250428241e-001°)
2.07802889540014e+003	(-8.06252475208052e-005dB,-2.46868305092417e-001°)
2.07946977458309e+003	(-8.07370943162077e-005dB,-2.47039478359343e-001°)
2.08091165285361e+003	(-8.08490962680336e-005dB,-2.47210770311258e-001°)
2.08235453090443e+003	(-8.09612535942292e-005dB,-2.47382181030439e-001°)
2.08379840942881e+003	(-8.10735665069543e-005dB,-2.47553710599230e-001°)
2.08524328912045e+003	(-8.11860352241550e-005dB,-2.47725359100028e-001°)
2.08668917067356e+003	(-8.12986599599202e-005dB,-2.47897126615303e-001°)
2.08813605478281e+003	(-8.14114409341246e-005dB,-2.48069013227547e-001°)
2.08958394214336e+003	(-8.15243783598926e-005dB,-2.48241019019355e-001°)
2.09103283345085e+003	(-8.16374724580635e-005dB,-2.48413144073334e-001°)
2.09248272940141e+003	(-8.17507234388687e-005dB,-2.48585388472182e-001°)
2.09393363069164e+003	(-8.18641315298977e-005dB,-2.48757752298639e-001°)
2.09538553801864e+003	(-8.19776969433109e-005dB,-2.48930235635504e-001°)
2.09683845207998e+003	(-8.20914198941614e-005dB,-2.49102838565640e-001°)
2.09829237357370e+003	(-8.22053006081101e-005dB,-2.49275561171951e-001°)
2.09974730319837e+003	(-8.23193393011747e-005dB,-2.49448403537417e-001°)
2.10120324165299e+003	(-8.24335361913014e-005dB,-2.49621365745073e-001°)
2.10266018963709e+003	(-8.25478914964366e-005dB,-2.49794447877995e-001°)
2.10411814785065e+003	(-8.26624054412770e-005dB,-2.49967650019340e-001°)
2.10557711699416e+003	(-8.27770782437690e-005dB,-2.50140972252302e-001°)
2.10703709776858e+003	(-8.28919101208945e-005dB,-2.50314414660145e-001°)
2.10849809087537e+003	(-8.30069012992790e-005dB,-2.50487977326186e-001°)
2.10996009701646e+003	(-8.31220519939759e-005dB,-2.50661660333802e-001°)
2.11142311689427e+003	(-8.32373624306464e-005dB,-2.50835463766427e-001°)
2.11288715121173e+003	(-8.33528328282013e-005dB,-2.51009387707554e-001°)
2.11435220067223e+003	(-8.34684634103729e-005dB,-2.51183432240728e-001°)
2.11581826597965e+003	(-8.35842543989653e-005dB,-2.51357597449556e-001°)
2.11728534783838e+003	(-8.37002060148179e-005dB,-2.51531883417706e-001°)
2.11875344695328e+003	(-8.38163184845563e-005dB,-2.51706290228911e-001°)
2.12022256402970e+003	(-8.39325920261271e-005dB,-2.51880817966930e-001°)
2.12169269977348e+003	(-8.40490268680846e-005dB,-2.52055466715629e-001°)
2.12316385489095e+003	(-8.41656232322326e-005dB,-2.52230236558881e-001°)
2.12463603008893e+003	(-8.42823813403753e-005dB,-2.52405127580656e-001°)
2.12610922607475e+003	(-8.43993014162452e-005dB,-2.52580139864962e-001°)
2.12758344355618e+003	(-8.45163836912897e-005dB,-2.52755273495882e-001°)
2.12905868324154e+003	(-8.46336283853843e-005dB,-2.52930528557529e-001°)
2.13053494583960e+003	(-8.47510357241902e-005dB,-2.53105905134104e-001°)
2.13201223205963e+003	(-8.48686059343333e-005dB,-2.53281403309851e-001°)
2.13349054261141e+003	(-8.49863392405107e-005dB,-2.53457023169071e-001°)
2.13496987820519e+003	(-8.51042358722412e-005dB,-2.53632764796142e-001°)
2.13645023955173e+003	(-8.52222960484360e-005dB,-2.53808628275467e-001°)
2.13793162736226e+003	(-8.53405200015069e-005dB,-2.53984613691537e-001°)
2.13941404234853e+003	(-8.54589079629014e-005dB,-2.54160721128896e-001°)
2.14089748522276e+003	(-8.55774601524951e-005dB,-2.54336950672134e-001°)
2.14238195669769e+003	(-8.56961768027000e-005dB,-2.54513302405911e-001°)
2.14386745748652e+003	(-8.58150581391776e-005dB,-2.54689776414944e-001°)
2.14535398830298e+003	(-8.59341043875895e-005dB,-2.54866372784000e-001°)
2.14684154986126e+003	(-8.60533157861339e-005dB,-2.55043091597916e-001°)
2.14833014287608e+003	(-8.61726925556506e-005dB,-2.55219932941590e-001°)
2.14981976806264e+003	(-8.62922349275874e-005dB,-2.55396896899965e-001°)
2.15131042613662e+003	(-8.64119431324276e-005dB,-2.55573983558052e-001°)
2.15280211781422e+003	(-8.65318174006547e-005dB,-2.55751193000916e-001°)
2.15429484381213e+003	(-8.66518579617879e-005dB,-2.55928525313697e-001°)
2.15578860484754e+003	(-8.67720650453461e-005dB,-2.56105980581566e-001°)
2.15728340163811e+003	(-8.68924388837416e-005dB,-2.56283558889775e-001°)
2.15877923490204e+003	(-8.70129797064936e-005dB,-2.56461260323624e-001°)
2.16027610535800e+003	(-8.71336877508358e-005dB,-2.56639084968483e-001°)
2.16177401372517e+003	(-8.72545632405016e-005dB,-2.56817032909773e-001°)
2.16327296072322e+003	(-8.73756064165822e-005dB,-2.56995104232974e-001°)
2.16477294707232e+003	(-8.74968175037752e-005dB,-2.57173299023628e-001°)
2.16627397349316e+003	(-8.76181967383501e-005dB,-2.57351617367336e-001°)
2.16777604070689e+003	(-8.77397443546482e-005dB,-2.57530059349757e-001°)
2.16927914943520e+003	(-8.78614605850815e-005dB,-2.57708625056610e-001°)
2.17078330040026e+003	(-8.79833456630269e-005dB,-2.57887314573675e-001°)
2.17228849432474e+003	(-8.81053998208967e-005dB,-2.58066127986785e-001°)
2.17379473193181e+003	(-8.82276232988180e-005dB,-2.58245065381847e-001°)
2.17530201394515e+003	(-8.83500163320964e-005dB,-2.58424126844811e-001°)
2.17681034108895e+003	(-8.84725791473581e-005dB,-2.58603312461694e-001°)
2.17831971408788e+003	(-8.85953119856948e-005dB,-2.58782622318570e-001°)
2.17983013366712e+003	(-8.87182150824119e-005dB,-2.58962056501589e-001°)
2.18134160055236e+003	(-8.88412886747437e-005dB,-2.59141615096925e-001°)
2.18285411546979e+003	(-8.89645329979956e-005dB,-2.59321298190852e-001°)
2.18436767914610e+003	(-8.90879482874734e-005dB,-2.59501105869670e-001°)
2.18588229230848e+003	(-8.92115347842685e-005dB,-2.59681038219765e-001°)
2.18739795568465e+003	(-8.93352927236867e-005dB,-2.59861095327568e-001°)
2.18891467000279e+003	(-8.94592223410337e-005dB,-2.60041277279575e-001°)
2.19043243599163e+003	(-8.95833238793297e-005dB,-2.60221584162339e-001°)
2.19195125438038e+003	(-8.97075975729161e-005dB,-2.60402016062475e-001°)
2.19347112589876e+003	(-8.98320436628847e-005dB,-2.60582573066659e-001°)
2.19499205127699e+003	(-8.99566623874343e-005dB,-2.60763255261621e-001°)
2.19651403124581e+003	(-9.00814539876566e-005dB,-2.60944062734167e-001°)
2.19803706653646e+003	(-9.02064187017505e-005dB,-2.61124995571144e-001°)
2.19956115788068e+003	(-9.03315567688792e-005dB,-2.61306053859463e-001°)
2.20108630601073e+003	(-9.04568684310987e-005dB,-2.61487237686111e-001°)
